,B,C,E,E_se,M,M_se,S,T,X,type
27,0.6492495603336053,0.012120455595555068,-1.9527192901234567,0.0003762630085098384,0.15796003086419752,0.8482491880705081,0.35612431334663563,2.9000000000000012,0.24811265002147445,"2.5D, 6x6x2 spins"
28,0.6377685987402589,0.014684509971080518,-1.8553941743827158,0.0004284350937753231,0.025929513888888887,0.8312589764746225,0.4037347573015412,3.000000000000001,0.2303304953232123,"2.5D, 6x6x2 spins"
29,0.621124630868507,0.016851916054474402,-1.7272680169753087,0.00047426425212884564,0.08966184413580247,0.7840628932162147,0.46435661367729014,3.100000000000001,0.1983079421027681,"2.5D, 6x6x2 spins"
30,0.592843426697878,0.017992029693612663,-1.588974652777778,0.0005058527453024163,0.2750352237654321,0.6824375405131763,0.527710718995257,3.200000000000001,0.14553781146927283,"2.5D, 6x6x2 spins"
31,0.5783956822217089,0.017160635606254238,-1.5111536265432097,0.0005094653806075689,0.0616320987654321,0.7039082922665838,0.5622641307407948,3.300000000000001,0.15014754058232063,"2.5D, 6x6x2 spins"
32,0.5414512735534751,0.015810047392411052,-1.3467104938271606,0.0005038248175701643,0.07478464506172838,0.6365895095131953,0.6330982063611389,3.4000000000000012,0.11919005988889717,"2.5D, 6x6x2 spins"
33,0.5048176025139544,0.014873651962802374,-1.2449618827160494,0.0005030497125910875,0.1865525462962963,0.5662977831423188,0.6756556137142753,3.5000000000000013,0.09162662262625847,"2.5D, 6x6x2 spins"
34,0.45681153525111806,0.012912464533422109,-1.1432565200617284,0.00048210443309894984,0.03696832561728395,0.5457557765477884,0.7169961588954554,3.6000000000000014,0.08273593545424429,"2.5D, 6x6x2 spins"
35,0.43395816681717336,0.011049667367058823,-1.067371489197531,0.0004583638722439163,0.04086755401234568,0.5112763903954063,0.7469960234318679,3.7000000000000015,0.07064960739885291,"2.5D, 6x6x2 spins"
36,0.37811265216028556,0.009606854584975464,-0.986845100308642,0.0004389431323552429,0.03728113425925926,0.4690177783400715,0.7779815378106096,3.8000000000000016,0.057888862210277996,"2.5D, 6x6x2 spins"
37,0.34037867371395214,0.008157476089184174,-0.9201938271604937,0.00041512277909910297,0.01978503086419753,0.4357520620338295,0.8029617149882825,3.9000000000000012,0.04868714347864983,"2.5D, 6x6x2 spins"
38,0.32693670010864473,0.007184913209112137,-0.8860174768518518,0.0003995809801994563,0.015384606481481482,0.41910097085132897,0.8154462599798562,4.000000000000001,0.043911405942131616,"2.5D, 6x6x2 spins"
39,0.14380114128844124,0.002346640967820979,-0.5823449845679013,0.0002854482480732589,0.007377777777777778,0.2628397696172621,0.9140202896811569,5.0,0.013816948898491081,"2.5D, 6x6x2 spins"
40,0.058358476101582624,0.0012789359603772121,-0.4567430169753086,0.0002528772169136263,0.0019643132716049383,0.20843715656709172,0.9472412679059741,6.0,0.007241008039629051,"2.5D, 6x6x2 spins"
41,0.04700001476354787,0.0008682154697162075,-0.38196126543209874,0.0002430781113113596,0.0035022376543209876,0.19061405992839717,0.9639381060881755,7.0,0.005190531406055228,"2.5D, 6x6x2 spins"
42,0.03733005660714017,0.0006295914054626176,-0.3277429012345679,0.00023656660417947404,0.0010349537037037037,0.1758913358659168,0.9744140746354376,8.0,0.003867220254087094,"2.5D, 6x6x2 spins"
43,0.014346810772076224,0.00048273263420792455,-0.2871699074074074,0.00023303968927088442,0.0009281635802469135,0.16466963971598625,0.9813243924743533,9.0,0.0030128989160214136,"2.5D, 6x6x2 spins"
44,-0.0031082018601857886,0.0003899447082642105,-0.25586643518518515,0.00023272099707555017,0.0004834876543209877,0.1601563874830544,0.9860914253555451,10.0,0.0025650068451622274,"2.5D, 6x6x2 spins"
45,0.018904780070311045,0.00016081969730181715,-0.16672253086419753,0.0002241790026008918,0.0004783179012345679,0.1424097497208386,0.9968087144129923,15.0,0.0013520357877034594,"2.5D, 6x6x2 spins"
46,0.021668486008977528,9.100465512539771e-05,-0.12880200617283952,0.00022485153314147292,0.000464891975308642,0.13708095020983302,1.0,20.0,0.0009395593455215363,"2.5D, 6x6x2 spins"
0,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.10322538353082965,0.2,0.0,"2.5D, 8x8x2 spins"
1,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.10322538353083349,0.30000000000000004,0.0,"2.5D, 8x8x2 spins"
2,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.10322538353083478,0.4000000000000001,0.0,"2.5D, 8x8x2 spins"
3,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.10322538353083478,0.5000000000000001,0.0,"2.5D, 8x8x2 spins"
4,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.10322538353083413,0.6000000000000001,0.0,"2.5D, 8x8x2 spins"
5,0.6666665945796353,2.802004132952007e-06,-2.499982421875,1.035684819406015e-06,0.999996484375,0.00023434863132917874,-0.10318613610714866,0.7000000000000002,7.845611572265617e-08,"2.5D, 8x8x2 spins"
6,0.43384885434247966,0.0002489117552691602,-1.9972353881835938,1.1155983814339754e-05,0.14783695068359376,0.12246880356391969,0.8682120589752991,0.8000000000000003,0.01874825980797243,"2.5D, 8x8x2 spins"
7,0.6666659019930975,1.7111685798308004e-05,-2.4998284790039063,3.2906681888341715e-06,0.9999651733398438,0.0007640490360087853,0.012204731538087307,0.9000000000000001,6.486343660288377e-07,"2.5D, 8x8x2 spins"
8,0.6666643834085879,4.2350614585876385e-05,-2.4994642578125,5.752081666144868e-06,0.9998920166015625,0.0013193981618488072,0.012759383872861641,1.0000000000000002,1.740811509490011e-06,"2.5D, 8x8x2 spins"
9,0.666663285947195,5.317902569916122e-05,-2.4991723510742188,7.090193016084242e-06,0.9998344604492188,0.0016044970947766389,0.013161373894595162,1.1000000000000003,2.34037357013334e-06,"2.5D, 8x8x2 spins"
10,0.6666569003922554,0.00012609784748394853,-2.4976853149414064,1.1910507514279777e-05,0.9995338989257813,0.0027273201125155183,0.015030419805652282,1.2000000000000004,6.198562496776381e-06,"2.5D, 8x8x2 spins"
11,0.6666466496856338,0.00022013028814163072,-2.4953881469726564,1.7048196330558748e-05,0.9990712524414063,0.0039044585337335105,0.01768595893754711,1.3000000000000003,1.172676649357264e-05,"2.5D, 8x8x2 spins"
12,0.6666325299909165,0.00031731730830905045,-2.492218762207031,2.204296958106497e-05,0.9984242309570313,0.005095610612721803,0.021077615626255836,1.4000000000000004,1.8546605368916476e-05,"2.5D, 8x8x2 spins"
13,0.6666064997075973,0.000476668361248175,-2.4866519287109377,2.8946403202495602e-05,0.997282275390625,0.0067599282398520385,0.026622997751726787,1.5000000000000004,3.0464419871966048e-05,"2.5D, 8x8x2 spins"
14,0.6665652948828316,0.0006873806482171638,-2.478674365234375,3.707778810106436e-05,0.99562734375,0.008768960205516815,0.03405601711102747,1.6000000000000003,4.805916442871093e-05,"2.5D, 8x8x2 spins"
15,0.6665170519450268,0.0008765395362894834,-2.4689684814453123,4.4486666181249576e-05,0.993598095703125,0.010628821379053889,0.04255025982293064,1.7000000000000004,6.645402582813706e-05,"2.5D, 8x8x2 spins"
16,0.666451668397701,0.0010956803023896098,-2.457210302734375,5.2663487656781635e-05,0.991119384765625,0.01272000719225803,0.05225158848413083,1.8000000000000005,8.988810165060889e-05,"2.5D, 8x8x2 spins"
17,0.6663529290847268,0.001381770736275906,-2.440153845214844,6.242618300205869e-05,0.9874765014648438,0.015319648817661659,0.06556253683364449,1.9000000000000006,0.00012352191573499063,"2.5D, 8x8x2 spins"
18,0.666185142394415,0.0018059797593688955,-2.4167046875,7.512450437215222e-05,0.9823416259765625,0.01891972708746635,0.08292265997023537,2.000000000000001,0.00017897803653210391,"2.5D, 8x8x2 spins"
19,0.6660101220576107,0.0021056688690266633,-2.392649658203125,8.517448528196276e-05,0.976956591796875,0.022003302139882466,0.09986155199971955,2.1000000000000005,0.00023054538336140772,"2.5D, 8x8x2 spins"
20,0.6656875869017782,0.0025830747791619505,-2.360269787597656,9.882944469831517e-05,0.9693391967773437,0.026750850625838193,0.12160088085390607,2.200000000000001,0.0003252763678208669,"2.5D, 8x8x2 spins"
21,0.6653613063141741,0.003049910030718336,-2.32691328125,0.00011227072702295386,0.96167060546875,0.03070313819337518,0.1429995664567867,2.3000000000000007,0.0004098620412702145,"2.5D, 8x8x2 spins"
22,0.6647775556897301,0.0035492458131701353,-2.2848703857421877,0.00012637886942480804,0.9511927001953125,0.03683460732697686,0.1688219270738654,2.400000000000001,0.0005653284570552405,"2.5D, 8x8x2 spins"
23,0.66403764577268,0.004233775935193799,-2.2364456420898438,0.00014378021494332796,0.9390435913085937,0.04291951841717892,0.19734896656265058,2.500000000000001,0.0007368340244650239,"2.5D, 8x8x2 spins"
24,0.6629391134698878,0.004774279163738126,-2.172145373535156,0.00015878974000882836,0.9217921264648438,0.050372171008809474,0.23374165584846204,2.600000000000001,0.0009759060046695173,"2.5D, 8x8x2 spins"
25,0.6614142520970864,0.0054806092128658595,-2.114349890136719,0.00017667429508402312,0.9058562133789062,0.05995041705471328,0.2652174865898397,2.700000000000001,0.0013311305574200205,"2.5D, 8x8x2 spins"
26,0.6586026760564042,0.006349083602152835,-2.0382940673828127,0.00019720083023295554,0.882423486328125,0.0732575382173588,0.30513081137475023,2.800000000000001,0.001916666752024208,"2.5D, 8x8x2 spins"
